"TOA5","1","CR1000X","5122","CR1000X.Std.03.02","CPU:TDG_191227_Enc.CR1X","49734","SONDE1"
"TIMESTAMP","RECORD","Temp_C","SpCond_mS","Sal","TDS_ppt","pH","ORP_mV","DO_percent","DO_ppm","Turb_NTU","Chl_ppb","PC_ppb"
"TS","RN","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-07-03 11:00:20",465,22.1,0.347,0.17,0.23,7.92,326.9,97,8.46,270.3,4.25,0.23
"2020-07-03 12:00:20",466,22.18,0.349,0.17,0.23,7.93,323,97.2,8.47,240.3,4.31,0.19
"2020-07-03 13:00:20",467,22.29,0.349,0.17,0.23,7.93,317.7,97.5,8.47,235.6,3.92,0.15
"2020-07-03 14:00:20",468,22.38,0.349,0.17,0.23,7.93,314.8,97.6,8.46,229.7,4.13,0.1
"2020-07-03 15:00:20",469,22.37,0.349,0.17,0.23,7.93,309.9,97.5,8.46,219.1,4.1,0.07
"2020-07-03 16:00:20",470,22.37,0.349,0.17,0.23,7.94,312.2,97.3,8.44,229.5,4.25,0.09
"2020-07-03 17:00:20",471,22.36,0.349,0.17,0.23,7.93,314.1,97.2,8.43,210.4,4.03,0.06
"2020-07-03 18:00:20",472,22.36,0.35,0.17,0.23,7.93,316.2,97,8.41,220.2,4.09,0.05
"2020-07-03 19:00:20",473,22.32,0.35,0.17,0.23,7.93,318.9,96.9,8.41,232.9,4.01,0.06
"2020-07-03 20:00:20",474,22.27,0.35,0.17,0.23,7.93,323.2,96.7,8.4,213.1,3.99,0.07
"2020-07-03 21:00:20",475,22.22,0.35,0.17,0.23,7.93,328.2,96.6,8.4,215.9,3.99,0.04
"2020-07-03 22:00:20",476,22.2,0.35,0.17,0.23,7.93,332.4,96.5,8.4,203.5,3.94,0.05
"2020-07-03 23:00:20",477,22.17,0.351,0.17,0.23,7.93,336.3,96.4,8.39,202.3,4.31,0.07
"2020-07-04 00:00:20",478,22.17,0.352,0.17,0.23,7.93,338.2,96.4,8.39,211.5,3.99,0.04
"2020-07-04 01:00:20",479,22.16,0.354,0.17,0.23,7.93,340.2,96.3,8.39,199.4,3.95,0.04
"2020-07-04 02:00:20",480,22.15,0.355,0.17,0.23,7.93,336.8,96.2,8.38,192.3,3.85,0.07
"2020-07-04 03:00:20",481,22.14,0.356,0.17,0.23,7.93,335.3,96.1,8.37,175.7,3.9,0.03
"2020-07-04 04:00:20",482,22.14,0.355,0.17,0.23,7.94,323.4,96,8.37,171.9,4.01,0
"2020-07-04 05:00:20",483,22.17,0.353,0.17,0.23,7.93,296.2,95.8,8.34,205.6,4.08,0.07
"2020-07-04 06:00:20",484,22.13,0.354,0.17,0.23,7.93,294.8,95.6,8.33,204.6,3.88,0.02
"2020-07-04 07:00:20",485,22.12,0.355,0.17,0.23,7.93,303.8,95.3,8.31,171.1,4.01,-0.02
"2020-07-04 08:00:20",486,22.1,0.355,0.17,0.23,7.92,313,95.3,8.31,168.7,3.86,-0.02
"2020-07-04 09:00:20",487,22.09,0.355,0.17,0.23,7.92,317.5,95.3,8.31,176.8,4.01,-0.02
"2020-07-04 10:00:20",488,22.09,0.354,0.17,0.23,7.91,319.6,95.3,8.31,157.6,3.94,-0.02
"2020-07-04 11:00:20",489,22.12,0.354,0.17,0.23,7.92,320.8,95.3,8.31,157,4.01,-0.04
"2020-07-04 12:00:20",490,22.13,0.354,0.17,0.23,7.92,319.3,95.4,8.31,154,3.88,-0.04
"2020-07-04 13:00:20",491,22.18,0.354,0.17,0.23,7.93,318.5,95.6,8.32,142.6,3.75,-0.07
"2020-07-04 14:00:20",492,22.22,0.353,0.17,0.23,7.93,318,95.8,8.34,143.7,3.75,-0.05
"2020-07-04 15:00:20",493,22.29,0.354,0.17,0.23,7.94,316.2,96,8.34,141.4,4.22,-0.11
"2020-07-04 16:00:20",494,22.3,0.354,0.17,0.23,7.94,315,96.1,8.35,139.5,3.91,-0.12
"2020-07-04 17:00:20",495,22.29,0.354,0.17,0.23,7.94,316,96.3,8.37,143.7,3.94,-0.1
"2020-07-04 18:00:20",496,22.28,0.354,0.17,0.23,7.94,314.9,96.2,8.36,138.1,3.67,-0.13
"2020-07-04 19:00:20",497,22.27,0.354,0.17,0.23,7.95,314.2,96.3,8.37,135,3.75,-0.12
"2020-07-04 20:00:20",498,22.26,0.354,0.17,0.23,7.95,316.4,96.2,8.36,127,3.77,-0.09
"2020-07-04 21:00:20",499,22.24,0.354,0.17,0.23,7.95,320.3,96.2,8.37,138.9,3.82,-0.09
"2020-07-04 22:00:20",500,22.22,0.354,0.17,0.23,7.95,324.6,96.2,8.37,139.9,3.82,-0.11
"2020-07-04 23:00:20",501,22.19,0.355,0.17,0.23,7.95,326.5,96.2,8.37,129.4,3.69,-0.11
"2020-07-05 00:00:20",502,22.17,0.355,0.17,0.23,7.95,330.8,96.1,8.37,122.9,3.72,-0.1
"2020-07-05 01:00:20",503,22.15,0.357,0.17,0.23,7.95,334.2,96.1,8.37,123.7,3.61,-0.12
"2020-07-05 02:00:20",504,22.12,0.358,0.17,0.23,7.95,333.1,96.1,8.38,118.3,3.59,-0.11
"2020-07-05 03:00:20",505,22.1,0.359,0.17,0.23,7.95,334.6,96.1,8.38,112.3,3.57,-0.15
"2020-07-05 04:00:20",506,22.08,0.36,0.17,0.23,7.95,336.8,96,8.37,110.4,3.58,-0.15
"2020-07-05 05:00:20",507,22.05,0.361,0.17,0.23,7.95,336.4,96,8.38,103.7,3.53,-0.14
"2020-07-05 06:00:20",508,22.03,0.361,0.17,0.23,7.95,334.1,95.9,8.38,110.7,3.75,-0.16
"2020-07-05 07:00:20",509,22,0.362,0.17,0.24,7.95,331.9,95.9,8.38,108,3.66,-0.13
"2020-07-05 08:00:20",510,21.98,0.363,0.17,0.24,7.95,327.3,95.8,8.37,105.2,3.59,-0.15
"2020-07-05 09:00:20",511,21.95,0.363,0.17,0.24,7.95,329,95.9,8.39,103,3.87,-0.17
"2020-07-05 10:00:20",512,21.93,0.364,0.17,0.24,7.95,325.1,95.8,8.38,108.6,3.7,-0.15
"2020-07-05 11:00:20",513,21.91,0.364,0.17,0.24,7.95,325.1,95.9,8.39,103.7,3.78,-0.15
"2020-07-05 12:00:20",514,21.91,0.364,0.17,0.24,7.95,325,96,8.4,98.7,3.67,-0.19
"2020-07-05 13:00:20",515,21.91,0.363,0.17,0.24,7.96,323.6,96.2,8.42,110.4,3.73,-0.16
"2020-07-05 14:00:20",516,21.95,0.363,0.17,0.24,7.96,322.6,96.2,8.41,102,3.6,-0.12
"2020-07-05 15:00:20",517,21.99,0.363,0.17,0.24,7.96,321.1,96.3,8.41,103.4,3.6,-0.19
"2020-07-05 16:00:20",518,22,0.363,0.17,0.24,7.96,320.7,96.5,8.43,91.8,3.68,-0.18
"2020-07-05 17:00:20",519,21.98,0.362,0.17,0.24,7.97,320,96.4,8.42,97.3,3.62,-0.18
"2020-07-05 18:00:20",520,21.96,0.361,0.17,0.23,7.96,320.9,96.3,8.42,120.9,3.43,-0.2
"2020-07-05 19:00:20",521,21.93,0.361,0.17,0.23,7.97,322.2,96.6,8.45,88.9,3.59,-0.19
"2020-07-05 20:00:20",522,21.92,0.361,0.17,0.23,7.98,324.6,96.6,8.45,95.4,3.54,-0.19
"2020-07-05 21:00:20",523,21.92,0.361,0.17,0.23,7.98,304.7,96.6,8.45,109.7,3.53,-0.16
"2020-07-05 22:00:20",524,21.9,0.361,0.17,0.23,7.98,308.1,96.7,8.46,97.2,3.52,-0.19
"2020-07-05 23:00:20",525,21.89,0.362,0.17,0.24,7.98,317.9,96.8,8.47,80.8,3.54,-0.23
"2020-07-06 00:00:20",526,21.88,0.363,0.17,0.24,7.99,323.8,96.7,8.47,79.99,3.51,-0.2
"2020-07-06 01:00:20",527,21.88,0.364,0.17,0.24,7.98,324.6,96.6,8.46,91.6,3.35,-0.21
"2020-07-06 02:00:20",528,21.87,0.365,0.17,0.24,7.98,323.4,96.7,8.46,79.82,3.33,-0.22
"2020-07-06 03:00:20",529,21.87,0.366,0.18,0.24,7.98,321.9,96.7,8.47,81.8,3.34,-0.24
"2020-07-06 04:00:20",530,21.87,0.367,0.18,0.24,7.98,323,96.6,8.46,78.69,3.45,-0.22
"2020-07-06 05:00:20",531,21.86,0.368,0.18,0.24,7.98,326.7,96.3,8.44,81.7,3.36,-0.22
"2020-07-06 06:00:20",532,21.86,0.368,0.18,0.24,7.98,330.2,96.2,8.42,71.21,3.36,-0.23
"2020-07-06 07:00:20",533,21.86,0.368,0.18,0.24,7.97,330.4,96.1,8.42,80.4,3.44,-0.23
"2020-07-06 08:00:20",534,21.87,0.369,0.18,0.24,7.97,326.1,95.8,8.39,92,3.54,-0.22
"2020-07-06 09:00:20",535,21.88,0.37,0.18,0.24,7.97,326.5,95.8,8.39,84.2,3.47,-0.21
"2020-07-06 10:00:20",536,21.9,0.37,0.18,0.24,7.97,327,95.5,8.36,110.3,3.52,-0.26
"2020-07-06 11:00:20",537,21.92,0.371,0.18,0.24,7.96,322.9,95.5,8.36,78.77,3.39,-0.23
"2020-07-06 12:00:20",538,21.95,0.371,0.18,0.24,7.97,318.4,95.5,8.35,73.12,3.59,-0.25
"2020-07-06 13:00:20",539,21.98,0.372,0.18,0.24,7.96,316,95.5,8.35,75.32,3.36,-0.28
"2020-07-06 14:00:20",540,22.01,0.373,0.18,0.24,7.96,315.6,95.7,8.35,69.45,3.29,-0.31
"2020-07-06 15:00:20",541,22.03,0.372,0.18,0.24,7.96,311.5,95.7,8.35,71.72,3.33,-0.31
"2020-07-06 16:00:20",542,22.08,0.372,0.18,0.24,7.96,306,95.7,8.35,73.12,3.22,-0.28
"2020-07-06 17:00:20",543,22.11,0.371,0.18,0.24,7.96,302.3,95.8,8.35,60.68,3.29,-0.26
"2020-07-06 18:00:20",544,22.11,0.369,0.18,0.24,7.96,302,95.7,8.34,71.99,3.47,-0.29
"2020-07-06 19:00:20",545,22.09,0.367,0.18,0.24,7.95,304.5,95.7,8.34,70.8,3.57,-0.25
"2020-07-06 20:00:20",546,22.06,0.365,0.17,0.24,7.95,309.3,95.6,8.34,73.34,3.31,-0.28
"2020-07-06 21:00:20",547,22.01,0.363,0.17,0.24,7.95,314.8,95.6,8.35,80.2,3.44,-0.21
"2020-07-06 22:00:20",548,21.99,0.361,0.17,0.23,7.96,321.1,95.6,8.35,79.1,3.47,-0.23
"2020-07-06 23:00:20",549,21.99,0.36,0.17,0.23,7.96,324.6,95.6,8.35,76.19,3.44,-0.25
"2020-07-07 00:00:20",550,22,0.359,0.17,0.23,7.95,329.5,95.5,8.34,91,3.33,-0.26
"2020-07-07 01:00:20",551,22.02,0.359,0.17,0.23,7.95,331.4,95.5,8.34,89.4,3.35,-0.26
"2020-07-07 02:00:20",552,22.06,0.361,0.17,0.23,7.95,331.2,95.4,8.33,81.7,3.38,-0.24
"2020-07-07 03:00:20",553,22.11,0.362,0.17,0.24,7.95,332,95.2,8.3,79.42,3.33,-0.23
"2020-07-07 04:00:20",554,22.17,0.364,0.17,0.24,7.96,329.9,94.9,8.27,82.1,3.48,-0.25
"2020-07-07 05:00:20",555,22.23,0.367,0.18,0.24,7.95,325.1,94.6,8.22,85.5,3.52,-0.22
"2020-07-07 06:00:20",556,22.27,0.369,0.18,0.24,7.93,327.5,94.2,8.19,112.9,3.64,-0.18
"2020-07-07 07:00:20",557,22.31,0.37,0.18,0.24,7.92,332.8,94,8.16,151.4,3.61,-0.16
"2020-07-07 08:00:20",558,22.34,0.371,0.18,0.24,7.92,335.3,93.7,8.13,156.1,3.79,-0.1
"2020-07-07 09:00:20",559,22.36,0.373,0.18,0.24,7.9,336.8,93.7,8.13,159.2,3.72,-0.11
"2020-07-07 10:00:20",560,22.38,0.374,0.18,0.24,7.9,325.6,93.7,8.13,158.4,3.94,-0.12
"2020-07-07 11:00:20",561,22.4,0.367,0.18,0.24,7.9,320.3,93.5,8.11,147.7,3.9,-0.07
"2020-07-07 12:00:20",562,22.42,0.368,0.18,0.24,7.89,326.6,93.4,8.09,154.1,3.96,-0.03
"2020-07-07 13:00:20",563,22.45,0.368,0.18,0.24,7.89,333.4,93.5,8.1,175.5,4.08,-0.02
"2020-07-07 14:00:20",564,22.48,0.368,0.18,0.24,7.86,334.1,93.5,8.09,195.1,4.11,0.02
"2020-07-07 15:00:20",565,22.53,0.367,0.18,0.24,7.89,335,93.6,8.09,217.9,4.11,0.07
"2020-07-07 16:00:20",566,22.61,0.364,0.17,0.24,7.87,334.7,93.9,8.1,236,3.27,0.1
"2020-07-07 17:00:20",567,22.69,0.361,0.17,0.23,7.86,334,94,8.1,265.1,4.37,0.2
"2020-07-07 18:00:20",568,22.68,0.357,0.17,0.23,7.88,336.8,94.1,8.11,293.9,4.21,0.29
"2020-07-07 19:00:20",569,22.64,0.353,0.17,0.23,7.84,342.8,94.2,8.13,358.4,4.68,0.48
"2020-07-07 20:00:20",570,22.56,0.35,0.17,0.23,7.85,348.2,94.1,8.13,404.3,4.88,0.56
"2020-07-07 21:00:20",571,22.48,0.348,0.17,0.23,7.84,354.1,94.2,8.16,453.6,5.03,0.64
"2020-07-07 22:00:20",572,22.4,0.345,0.16,0.22,7.85,355.9,94.2,8.17,489.6,5.26,0.78
"2020-07-07 23:00:20",573,22.33,0.343,0.16,0.22,7.85,356.2,94.3,8.18,531.2,5.27,0.87
"2020-07-08 00:00:20",574,22.29,0.34,0.16,0.22,7.84,353.1,94,8.17,488.2,5.27,0.87
"2020-07-08 01:00:20",575,22.27,0.335,0.16,0.22,7.83,351.9,92.8,8.07,649.5,5.65,1.2
"2020-07-08 02:00:20",576,22.27,0.328,0.16,0.21,7.83,349.7,91.3,7.93,811,6.46,1.66
"2020-07-08 03:00:20",577,22.26,0.323,0.15,0.21,7.81,350.7,90.2,7.84,846,6.82,1.9
"2020-07-08 04:00:20",578,22.24,0.321,0.15,0.21,7.81,351.8,89.8,7.81,880,6.35,1.85
"2020-07-08 05:00:20",579,22.2,0.324,0.15,0.21,7.81,353.4,90.1,7.84,866,6.4,1.73
"2020-07-08 06:00:20",580,22.18,0.327,0.16,0.21,7.81,354.7,90.5,7.88,712.3,6.22,1.6
"2020-07-08 07:00:20",581,22.15,0.33,0.16,0.21,7.8,356.4,91,7.93,785.8,6.2,1.64
"2020-07-08 08:00:20",582,22.15,0.334,0.16,0.22,7.82,356.6,91.4,7.96,781,6.2,1.57
"2020-07-08 09:00:20",583,22.16,0.336,0.16,0.22,7.81,358.2,92,8.01,778.4,6.06,1.59
"2020-07-08 10:00:20",584,22.24,0.338,0.16,0.22,7.81,354.6,92.4,8.04,738,5.99,1.5
"2020-07-08 11:00:20",585,22.33,0.34,0.16,0.22,7.83,351,93,8.07,687.6,5.71,1.38
"2020-07-08 12:00:20",586,22.41,0.341,0.16,0.22,7.83,351,93.3,8.08,630.7,5.68,1.21
"2020-07-08 13:00:20",587,22.51,0.342,0.16,0.22,7.84,348.6,93.8,8.12,605.5,5.51,1.08
"2020-07-08 14:00:20",588,22.6,0.342,0.16,0.22,7.85,346,94.1,8.12,546.7,5.2,0.96
"2020-07-08 15:00:20",589,22.62,0.341,0.16,0.22,7.8,345.3,94.2,8.14,498.3,5.27,0.89
"2020-07-08 16:00:20",590,22.55,0.34,0.16,0.22,7.85,342.8,94.5,8.17,467.2,5.01,0.77
"2020-07-08 17:00:20",591,22.52,0.34,0.16,0.22,7.83,343.4,94.6,8.18,421.2,4.77,0.64
"2020-07-08 18:00:20",592,22.48,0.339,0.16,0.22,7.83,347.5,94.8,8.21,369.9,4.66,0.61
"2020-07-08 19:00:20",593,22.46,0.339,0.16,0.22,7.86,348,94.9,8.22,389.8,4.59,0.53
"2020-07-08 20:00:20",594,22.42,0.34,0.16,0.22,7.87,347.3,95,8.24,327.1,4.33,0.46
"2020-07-08 21:00:20",595,22.39,0.342,0.16,0.22,7.88,350.5,95.2,8.25,309.2,4.52,0.43
"2020-07-08 22:00:20",596,22.38,0.344,0.16,0.22,7.87,353.3,95.3,8.27,308.1,4.32,0.29
"2020-07-08 23:00:20",597,22.36,0.347,0.17,0.23,7.89,354.3,95.4,8.28,255.7,4.22,0.22
"2020-07-09 00:00:20",598,22.35,0.349,0.17,0.23,7.91,355,95.5,8.29,227.4,3.92,0.17
"2020-07-09 01:00:20",599,22.35,0.352,0.17,0.23,7.91,355,95.5,8.29,207.6,3.95,0.14
"2020-07-09 02:00:20",600,22.35,0.355,0.17,0.23,7.92,353.1,95.5,8.29,230.8,4.03,0.03
"2020-07-09 03:00:20",601,22.35,0.357,0.17,0.23,7.94,351.2,95.5,8.29,184.3,3.7,0.02
"2020-07-09 04:00:20",602,22.35,0.36,0.17,0.23,7.94,351.9,95.4,8.28,181.2,3.74,0
"2020-07-09 05:00:20",603,22.35,0.36,0.17,0.23,7.93,351.4,95.3,8.27,154.2,3.69,-0.06
"2020-07-09 06:00:20",604,22.34,0.361,0.17,0.23,7.94,350.4,95.2,8.26,143.8,3.68,-0.06
"2020-07-09 07:00:20",605,22.34,0.362,0.17,0.24,7.94,347,94.9,8.24,136.4,3.62,-0.15
"2020-07-09 08:00:20",606,22.36,0.363,0.17,0.24,7.94,344.8,94.9,8.23,124.6,3.5,-0.14
"2020-07-09 09:00:20",607,22.39,0.363,0.17,0.24,7.92,341.8,94.7,8.21,113.2,3.49,-0.17
"2020-07-09 10:00:20",608,22.4,0.363,0.17,0.24,7.92,334.6,94.6,8.2,119,3.48,-0.19
"2020-07-09 11:00:20",609,22.4,0.363,0.17,0.24,7.92,324.2,94.4,8.18,113.5,3.65,-0.17
"2020-07-09 12:00:20",610,22.37,0.361,0.17,0.23,7.9,310.7,94.3,8.18,122.3,3.42,-0.21
"2020-07-09 13:00:20",611,22.41,0.359,0.17,0.23,7.9,304.2,94.3,8.17,91.5,3.38,-0.26
"2020-07-09 14:00:20",612,22.42,0.357,0.17,0.23,7.91,305.6,94.5,8.18,110.8,3.37,-0.28
"2020-07-09 15:00:20",613,22.52,0.353,0.17,0.23,7.9,307.4,94.6,8.18,94.9,3.35,-0.27
"2020-07-09 16:00:20",614,22.5,0.349,0.17,0.23,7.91,309.6,94.8,8.2,94.7,3.3,-0.32
"2020-07-09 17:00:20",615,22.5,0.346,0.16,0.22,7.91,313.3,95.1,8.23,93.8,3.33,-0.29
"2020-07-09 18:00:20",616,22.48,0.344,0.16,0.22,7.8,315.1,95.2,8.24,90.8,3.31,-0.28
"2020-07-09 19:00:20",617,22.44,0.343,0.16,0.22,7.9,318.3,95.4,8.27,106.4,3.39,-0.29
"2020-07-09 20:00:20",618,22.39,0.342,0.16,0.22,7.9,323.6,95.6,8.29,93.2,3.32,-0.27
"2020-07-09 21:00:20",619,22.37,0.343,0.16,0.22,7.93,327.5,95.8,8.31,87,3.35,-0.28
"2020-07-09 22:00:20",620,22.36,0.343,0.16,0.22,7.92,332.3,96.1,8.33,96.6,3.36,-0.28
"2020-07-09 23:00:20",621,22.36,0.344,0.16,0.22,7.92,334.6,96.2,8.34,78.67,3.32,-0.28
"2020-07-10 00:00:20",622,22.37,0.345,0.16,0.22,7.95,334.9,96.2,8.34,92.2,3.33,-0.29
"2020-07-10 01:00:20",623,22.38,0.346,0.16,0.22,7.95,335.2,96.2,8.35,89.1,3.33,-0.27
"2020-07-10 02:00:20",624,22.39,0.347,0.17,0.23,7.95,333.6,96.2,8.34,83,3.23,-0.29
"2020-07-10 03:00:20",625,22.41,0.347,0.17,0.23,7.95,328.5,96.2,8.34,75.3,3.32,-0.29
"2020-07-10 04:00:20",626,22.47,0.344,0.16,0.22,7.95,291,95.8,8.29,145.3,3.63,-0.12
"2020-07-10 05:00:20",627,22.62,0.333,0.16,0.22,7.93,273.7,95.6,8.25,361.2,4.6,0.38
"2020-07-10 06:00:20",628,22.65,0.336,0.16,0.22,7.92,272.2,95.3,8.22,313.8,4.38,0.36
"2020-07-10 07:00:20",629,22.7,0.332,0.16,0.22,7.9,286.9,94.9,8.18,286.7,4.62,0.29
"2020-07-10 08:00:20",630,22.83,0.326,0.16,0.21,7.88,296.3,94.4,8.12,346.3,4.81,0.35
"2020-07-10 09:00:20",631,22.88,0.325,0.15,0.21,7.87,304.4,94,8.07,309.1,4.62,0.22
"2020-07-10 10:00:20",632,22.93,0.326,0.16,0.21,7.87,309.1,94,8.06,257.4,4.89,0.09
"2020-07-10 11:00:20",633,22.93,0.33,0.16,0.21,7.89,311.3,94,8.07,190.4,4.44,0.01
"2020-07-10 12:00:20",634,22.94,0.332,0.16,0.22,7.87,310.7,94.1,8.07,160.9,4.3,-0.03
"2020-07-10 13:00:20",635,22.94,0.335,0.16,0.22,7.89,312.2,94,8.07,163.3,4.21,-0.08
"2020-07-10 14:00:20",636,22.96,0.337,0.16,0.22,7.89,312.7,94.2,8.08,131.8,4.18,-0.16
"2020-07-10 15:00:20",637,22.94,0.337,0.16,0.22,7.89,310.9,94.2,8.09,127.3,4.23,-0.17
"2020-07-10 16:00:20",638,22.92,0.338,0.16,0.22,7.91,313.4,94.5,8.12,124.9,4.2,-0.15
"2020-07-10 17:00:20",639,22.86,0.339,0.16,0.22,7.91,310.3,94.6,8.13,137.6,4,-0.18
"2020-07-10 18:00:20",640,22.81,0.338,0.16,0.22,7.92,314.6,94.8,8.16,113.4,4,-0.19
"2020-07-10 19:00:20",641,22.74,0.338,0.16,0.22,7.91,318.3,95,8.18,94.6,3.9,-0.21
"2020-07-10 20:00:20",642,22.68,0.338,0.16,0.22,7.93,324.8,95,8.2,102.2,3.84,-0.22
"2020-07-10 21:00:20",643,22.63,0.336,0.16,0.22,7.93,330.5,95.1,8.21,86,3.86,-0.24
"2020-07-10 22:00:20",644,22.56,0.336,0.16,0.22,7.94,335.1,95.3,8.23,85,3.68,-0.24
"2020-07-10 23:00:20",645,22.52,0.335,0.16,0.22,7.92,339.3,95.4,8.25,88.2,3.69,-0.28
"2020-07-11 00:00:20",646,22.49,0.335,0.16,0.22,7.94,341.1,95.6,8.27,90.4,3.53,-0.29
"2020-07-11 01:00:20",647,22.48,0.334,0.16,0.22,7.94,343.6,95.5,8.27,71.35,3.55,-0.26
"2020-07-11 02:00:20",648,22.46,0.333,0.16,0.22,7.94,334,95.6,8.28,79.71,3.56,-0.29
"2020-07-11 03:00:20",649,22.46,0.331,0.16,0.22,7.95,327.6,95.7,8.29,121.4,3.69,-0.15
"2020-07-11 04:00:20",650,22.47,0.332,0.16,0.22,7.94,330.8,95.6,8.28,93.8,3.63,-0.22
"2020-07-11 05:00:20",651,22.49,0.332,0.16,0.22,7.95,329.6,95.5,8.27,119,3.67,-0.26
"2020-07-11 06:00:20",652,22.49,0.332,0.16,0.22,7.95,333,95.4,8.26,82.5,3.67,-0.28
"2020-07-11 07:00:20",653,22.49,0.333,0.16,0.22,7.94,337.9,95.1,8.23,85.4,3.6,-0.24
"2020-07-11 08:00:20",654,22.5,0.333,0.16,0.22,7.94,337.8,95,8.22,86.7,3.51,-0.22
"2020-07-11 09:00:20",655,22.52,0.334,0.16,0.22,7.94,337.1,94.9,8.21,91.4,3.61,-0.24
"2020-07-11 10:00:20",656,22.55,0.334,0.16,0.22,7.94,338.6,94.6,8.18,94.5,3.73,-0.22
"2020-07-11 11:00:20",657,22.56,0.335,0.16,0.22,7.92,340,94.5,8.17,97.1,3.74,-0.26
"2020-07-11 12:00:20",658,22.58,0.336,0.16,0.22,7.91,341.7,94.5,8.16,88,3.83,-0.23
"2020-07-11 13:00:20",659,22.59,0.336,0.16,0.22,7.93,341,94.4,8.16,98.3,3.74,-0.25
"2020-07-11 14:00:20",660,22.63,0.337,0.16,0.22,7.93,335.7,94.5,8.16,87.6,3.64,-0.26
"2020-07-11 15:00:20",661,22.64,0.337,0.16,0.22,7.93,337,94.6,8.16,87.5,3.64,-0.29
"2020-07-11 16:00:20",662,22.66,0.337,0.16,0.22,7.93,336.7,94.7,8.17,82.8,3.51,-0.26
"2020-07-11 17:00:20",663,22.66,0.336,0.16,0.22,7.92,335.8,94.9,8.18,104,3.76,-0.33
"2020-07-11 18:00:20",664,22.65,0.335,0.16,0.22,7.93,338.7,94.8,8.18,91.7,3.72,-0.29
"2020-07-11 19:00:20",665,22.59,0.334,0.16,0.22,7.92,340.2,94.9,8.2,75.76,3.71,-0.3
"2020-07-11 20:00:20",666,22.55,0.332,0.16,0.22,7.93,344.4,94.9,8.21,94.7,3.64,-0.28
"2020-07-11 21:00:20",667,22.51,0.33,0.16,0.21,7.92,350.8,95,8.22,76.05,3.7,-0.31
"2020-07-11 22:00:20",668,22.46,0.328,0.16,0.21,7.92,353.3,95.1,8.24,95.3,3.59,-0.27
"2020-07-11 23:00:20",669,22.44,0.326,0.16,0.21,7.94,356.9,95.2,8.24,103.8,3.52,-0.27
"2020-07-12 00:00:20",670,22.41,0.324,0.15,0.21,7.94,359.5,95.3,8.26,72.41,3.54,-0.29
"2020-07-12 01:00:20",671,22.39,0.323,0.15,0.21,7.94,360.3,95.4,8.27,82.4,3.48,-0.27
"2020-07-12 02:00:20",672,22.38,0.322,0.15,0.21,7.93,360.7,95.4,8.27,73.21,3.55,-0.23
"2020-07-12 03:00:20",673,22.37,0.322,0.15,0.21,7.94,358,95.4,8.27,85.9,3.49,-0.33
"2020-07-12 04:00:20",674,22.38,0.323,0.15,0.21,7.91,358.7,95.3,8.27,71.74,3.66,-0.26
"2020-07-12 05:00:20",675,22.39,0.323,0.15,0.21,7.94,341.5,95.4,8.27,90.7,3.62,-0.27
"2020-07-12 06:00:20",676,22.41,0.324,0.15,0.21,7.94,325.4,95.4,8.27,135.8,3.59,-0.18
"2020-07-12 07:00:20",677,22.43,0.324,0.15,0.21,7.93,319,95.3,8.25,130.1,3.77,-0.19
"2020-07-12 08:00:20",678,22.46,0.324,0.15,0.21,7.93,318.9,95.3,8.25,128.6,3.74,-0.13
"2020-07-12 09:00:20",679,22.5,0.323,0.15,0.21,7.93,322.8,95.4,8.25,182.8,3.96,-0.07
"2020-07-12 10:00:20",680,22.56,0.323,0.15,0.21,7.92,325.4,95.2,8.23,181.3,4.02,-0.01
"2020-07-12 11:00:20",681,22.61,0.323,0.15,0.21,7.92,335.1,95,8.2,178.9,4.13,0.01
"2020-07-12 12:00:20",682,22.62,0.324,0.15,0.21,7.91,343.4,94.9,8.19,178.8,4.19,-0.02
"2020-07-12 13:00:20",683,22.66,0.325,0.15,0.21,7.91,344.5,94.7,8.17,183.4,4.34,0.02
"2020-07-12 14:00:20",684,22.65,0.327,0.16,0.21,7.91,346.4,94.7,8.17,168.9,4.18,-0.04
"2020-07-12 15:00:20",685,22.65,0.328,0.16,0.21,7.92,344.5,94.8,8.18,154.3,4.21,-0.04
"2020-07-12 16:00:20",686,22.65,0.329,0.16,0.21,7.92,346.5,94.7,8.17,163.4,4.07,-0.09
"2020-07-12 17:00:20",687,22.64,0.33,0.16,0.21,7.92,351.5,94.8,8.18,175.8,4.13,-0.08
"2020-07-12 18:00:20",688,22.62,0.331,0.16,0.22,7.91,355.1,94.8,8.18,134.8,4.31,-0.12
"2020-07-12 19:00:20",689,22.61,0.332,0.16,0.22,7.92,354.4,94.7,8.17,134.6,4.16,-0.11
"2020-07-12 20:00:20",690,22.57,0.331,0.16,0.22,7.92,356.9,94.7,8.18,143.8,4.15,-0.11
"2020-07-12 21:00:20",691,22.53,0.33,0.16,0.21,7.92,356.2,94.8,8.2,166.7,4.14,-0.08
"2020-07-12 22:00:20",692,22.51,0.329,0.16,0.21,7.91,358.2,94.8,8.21,166.6,4.14,-0.04
"2020-07-12 23:00:20",693,22.49,0.329,0.16,0.21,7.91,356,94.9,8.21,196.4,4.18,0.02
